playerHP,enemyHP,playerLastAction,enemyLastAction,turnNumber,playerStreak,enemyStreak,playerDeltaHP,enemyDeltaHP,playerNextAction
1,0.8,1,0,2,2,2,0,-10,1
0.8,0.8,0,1,3,3,3,-10,0,0
0.6,0.8,0,1,4,4,4,-10,0,0
0.6,0.8,1,1,5,5,5,0,0,1
1,1,2,2,6,6,6,20,0,2
1,1,0,0,7,7,7,0,0,0
1,1,1,1,8,8,8,0,0,1
1,1,0,0,9,9,9,0,0,0
1,0.8,0,2,10,10,10,0,-10,0
1,0.8,0,0,11,11,11,0,0,0
1,0.8,0,0,12,12,12,0,0,0
1,0.6,1,0,13,13,13,0,-10,1
1,0.6,1,1,14,14,14,0,0,1
0.8,0.6,0,1,15,15,15,-10,0,0
0.6,0.6,2,0,16,16,16,-10,0,2
1,1,2,2,17,17,17,20,20,2
1,0.8,0,2,18,18,18,0,-10,0
1,0.6,0,2,19,19,19,0,-10,0
1,0.4,0,2,20,20,20,0,-10,0
1,0.4,0,0,21,21,21,0,0,0
1,0.4,0,0,22,22,22,0,0,0
1,0.2,1,0,23,23,23,0,-10,1
1,0.2,1,1,24,24,24,0,0,1
1,0,0,2,25,25,25,0,-10,0
1,1,1,1,1,1,1,0,0,1
1,0.8,1,0,2,2,2,0,-10,1
1,0.8,0,0,3,3,3,0,0,0
1,0.8,0,0,4,4,4,0,0,0
1,1,1,2,5,5,5,0,0,1
1,1,0,0,6,6,6,0,0,0
0.8,1,0,1,7,7,7,-10,0,0
0.8,1,1,1,8,8,8,0,0,1
0.8,0.8,0,2,9,9,9,0,-10,0
0.6,0.8,0,1,10,10,10,-10,0,0
0.6,1,1,2,11,11,11,0,0,1
0.6,0.8,1,0,12,12,12,0,-10,1
0.6,0.8,0,0,13,13,13,0,0,0
0.6,0.6,1,0,14,14,14,0,-10,1
0.6,0.6,1,1,15,15,15,0,0,1
0.6,0.6,1,1,16,16,16,0,0,1
1,1,2,2,17,17,17,20,20,2
1,0.8,0,2,18,18,18,0,-10,0
1,0.6,0,2,19,19,19,0,-10,0
1,1,1,2,20,20,20,0,20,1
1,0.8,0,2,21,21,21,0,-10,0
1,0.8,1,1,22,22,22,0,0,1
1,0.6,0,2,23,23,23,0,-10,0
1,0.6,0,0,24,24,24,0,0,0
1,0.4,0,2,25,25,25,0,-10,0
1,0.4,0,0,26,26,26,0,0,0
1,0.8,1,2,27,27,27,0,20,1
1,0.8,0,0,28,28,28,0,0,0
0.8,0.8,0,1,29,29,29,-10,0,0
0.8,0.6,0,2,30,30,30,0,-10,0
0.8,0.6,0,0,31,31,31,0,0,0
0.8,0.6,0,0,32,32,32,0,0,0
0.6,0.6,0,1,33,33,33,-10,0,0
0.4,0.6,2,0,34,34,34,-10,0,2
0.4,0.4,1,0,35,35,35,0,-10,1
0.4,0.8,1,2,36,36,36,0,20,1
0.8,1,2,2,37,37,37,20,0,2
0.8,1,1,2,38,38,38,0,0,1
0.8,1,1,1,39,39,39,0,0,1
0.8,0.8,0,2,40,40,40,0,-10,0
0.8,0.6,0,2,41,41,41,0,-10,0
0.8,0.6,0,0,42,42,42,0,0,0
0.8,0.6,1,1,43,43,43,0,0,1
0.6,0.6,2,0,44,44,44,-10,0,2
0.6,1,1,2,45,45,45,0,20,1
0.6,0.8,1,0,46,46,46,0,-10,1
0.6,1,1,2,47,47,47,0,0,1
0.6,1,0,0,48,48,48,0,0,0
0.6,0.8,1,0,49,49,49,0,-10,1
1,0.8,2,1,50,50,50,20,0,2
1,0.8,0,0,51,51,51,0,0,0
1,0.8,1,1,52,52,52,0,0,1
1,0.8,1,1,53,53,53,0,0,1
1,0.6,1,0,54,54,54,0,-10,1
1,0.6,1,1,55,55,55,0,0,1
1,0.6,1,1,56,56,56,0,0,1
0.8,0.6,0,1,57,57,57,-10,0,0
0.6,0.6,0,1,58,58,58,-10,0,0
0.6,1,1,2,59,59,59,0,20,1
0.6,1,0,0,60,60,60,0,0,0
0.6,1,0,0,61,61,61,0,0,0
0.6,0.8,0,2,62,62,62,0,-10,0
0.6,0.8,1,1,63,63,63,0,0,1
0.4,0.8,0,1,64,64,64,-10,0,0
0.4,0.6,0,2,65,65,65,0,-10,0
0.8,1,2,2,66,66,66,20,20,2
0.8,1,1,2,67,67,67,0,0,1
0.8,0.8,1,0,68,68,68,0,-10,1
0.8,0.6,1,0,69,69,69,0,-10,1
0.8,0.4,1,0,70,70,70,0,-10,1
0.8,0.8,1,2,71,71,71,0,20,1
0.8,0.6,1,0,72,72,72,0,-10,1
0.8,0.6,0,0,73,73,73,0,0,0
0.6,0.6,0,1,74,74,74,-10,0,0
0.6,0.4,0,2,75,75,75,0,-10,0
0.6,0.4,1,1,76,76,76,0,0,1
0.6,0.8,1,2,77,77,77,0,20,1
0.4,0.8,2,0,78,78,78,-10,0,2
0.4,0.6,0,2,79,79,79,0,-10,0
0.4,0.6,0,0,80,80,80,0,0,0
0.2,0.6,2,0,81,81,81,-10,0,2
0.6,0.6,2,1,82,82,82,20,0,2
1,0.6,2,1,83,83,83,20,0,2
1,0.6,1,1,84,84,84,0,0,1
1,1,1,2,85,85,85,0,20,1
0.8,1,0,1,86,86,86,-10,0,0
1,1,2,1,87,87,87,0,0,2
0.8,1,0,1,88,88,88,-10,0,0
0.8,1,1,2,89,89,89,0,0,1
0.8,0.8,0,2,90,90,90,0,-10,0
0.8,0.6,1,0,91,91,91,0,-10,1
0.8,0.4,0,2,92,92,92,0,-10,0
0.8,0.4,0,0,93,93,93,0,0,0
0.8,0.4,1,1,94,94,94,0,0,1
0.8,0.2,1,0,95,95,95,0,-10,1
0.8,0.6,1,2,96,96,96,0,20,1
0.6,0.6,0,1,97,97,97,-10,0,0
0.6,0.6,0,0,98,98,98,0,0,0
0.6,1,1,2,99,99,99,0,20,1
0.4,1,0,1,100,100,100,-10,0,0
0.4,0.8,0,2,101,101,101,0,-10,0
0.4,0.8,1,1,102,102,102,0,0,1
0.2,0.8,2,0,103,103,103,-10,0,2
0.2,0.6,1,0,104,104,104,0,-10,1
0.2,0.6,1,1,105,105,105,0,0,1
0,0.6,0,1,106,106,106,-10,0,0
1,0.8,1,0,1,1,1,0,-10,1
1,1,1,2,2,2,2,0,0,1
1,1,1,2,3,3,3,0,0,1
1,0.8,1,0,4,4,4,0,-10,1
1,0.6,0,2,5,5,5,0,-10,0
0.8,0.6,0,1,6,6,6,-10,0,0
0.6,0.6,2,0,7,7,7,-10,0,2
0.6,0.4,0,2,8,8,8,0,-10,0
0.6,0.4,1,1,9,9,9,0,0,1
1,0.4,2,1,10,10,10,20,0,2
1,0.2,1,0,11,11,11,0,-10,1
1,0,0,2,12,12,12,0,-10,0
1,1,1,2,1,1,1,0,0,1
1,0.8,1,0,2,2,2,0,-10,1
1,0.6,1,0,3,3,3,0,-10,1
1,0.6,0,0,4,4,4,0,0,0
1,0.4,1,0,5,5,5,0,-10,1
1,0.4,0,0,6,6,6,0,0,0
1,0.2,1,0,7,7,7,0,-10,1
1,0,1,0,8,8,8,0,-10,1
1,1,1,2,1,1,1,0,0,1
1,0.8,1,0,2,2,2,0,-10,1
0.8,0.8,0,1,3,3,3,-10,0,0
0.8,0.8,1,1,4,4,4,0,0,1
0.8,0.8,1,1,5,5,5,0,0,1
0.8,1,1,2,6,6,6,0,0,1
0.8,1,0,0,7,7,7,0,0,0
0.8,0.8,0,2,8,8,8,0,-10,0
0.6,0.8,0,1,9,9,9,-10,0,0
0.4,0.8,0,1,10,10,10,-10,0,0
0.4,0.6,0,2,11,11,11,0,-10,0
0.8,1,2,2,12,12,12,20,20,2
0.8,0.8,1,0,13,13,13,0,-10,1
0.8,0.8,1,1,14,14,14,0,0,1
0.8,0.6,1,0,15,15,15,0,-10,1
0.8,0.6,0,0,16,16,16,0,0,0
0.8,0.6,0,0,17,17,17,0,0,0
0.8,0.6,1,1,18,18,18,0,0,1
0.6,0.6,0,1,19,19,19,-10,0,0
0.6,0.4,0,2,20,20,20,0,-10,0
0.6,0.4,1,1,21,21,21,0,0,1
0.6,0.4,1,1,22,22,22,0,0,1
0.6,0.8,1,2,23,23,23,0,20,1
0.6,0.6,1,0,24,24,24,0,-10,1
0.6,0.4,1,0,25,25,25,0,-10,1
0.6,0.2,1,0,26,26,26,0,-10,1
0.4,0.2,0,1,27,27,27,-10,0,0
0.4,0.2,0,0,28,28,28,0,0,0
0.4,0,0,2,29,29,29,0,-10,0
1,1,0,0,1,1,1,0,0,0
0.8,1,0,1,2,2,2,-10,0,0
0.8,1,1,1,3,3,3,0,0,1
0.8,0.8,1,0,4,4,4,0,-10,1
0.8,0.6,1,0,5,5,5,0,-10,1
0.8,0.4,1,0,6,6,6,0,-10,1
0.8,0.2,1,0,7,7,7,0,-10,1
0.8,0,0,2,8,8,8,0,-10,0
1,1,1,2,1,1,1,0,0,1
1,0.8,0,2,2,2,2,0,-10,0
1,0.6,1,0,3,3,3,0,-10,1
0.8,0.6,0,1,4,4,4,-10,0,0
0.8,0.4,1,0,5,5,5,0,-10,1
0.8,0.8,1,2,6,6,6,0,20,1
0.8,0.6,1,0,7,7,7,0,-10,1
0.8,0.6,0,0,8,8,8,0,0,0
0.8,0.6,1,1,9,9,9,0,0,1
0.8,1,1,2,10,10,10,0,20,1
0.8,0.8,0,2,11,11,11,0,-10,0
0.6,0.8,0,1,12,12,12,-10,0,0
0.6,1,1,2,13,13,13,0,0,1
1,1,2,1,14,14,14,20,0,2
1,1,0,0,15,15,15,0,0,0
1,1,1,1,16,16,16,0,0,1
1,0.8,0,2,17,17,17,0,-10,0
1,0.6,0,2,18,18,18,0,-10,0
1,0.4,0,2,19,19,19,0,-10,0
1,0.2,1,0,20,20,20,0,-10,1
1,0,0,2,21,21,21,0,-10,0
1,0.8,0,2,1,1,1,0,-10,0
1,0.6,0,2,2,2,2,0,-10,0
0.8,0.6,0,1,3,3,3,-10,0,0
0.6,0.6,0,1,4,4,4,-10,0,0
0.6,0.6,1,1,5,5,5,0,0,1
0.6,0.4,1,0,6,6,6,0,-10,1
1,0.8,2,2,7,7,7,20,20,2
1,0.8,0,0,8,8,8,0,0,0
0.8,0.8,0,1,9,9,9,-10,0,0
0.6,0.8,0,1,10,10,10,-10,0,0
0.4,0.8,0,1,11,11,11,-10,0,0
0.2,0.8,2,0,12,12,12,-10,0,2
0.6,0.8,2,1,13,13,13,20,0,2
0.4,0.8,0,1,14,14,14,-10,0,0
0.4,0.6,1,0,15,15,15,0,-10,1
0.4,0.6,1,1,16,16,16,0,0,1
0.8,0.6,2,1,17,17,17,20,0,2
0.8,0.6,0,0,18,18,18,0,0,0
0.8,0.6,0,0,19,19,19,0,0,0
0.8,0.4,0,2,20,20,20,0,-10,0
0.6,0.4,0,1,21,21,21,-10,0,0
0.4,0.4,2,0,22,22,22,-10,0,2
0.2,0.4,2,0,23,23,23,-10,0,2
0.2,0.4,1,1,24,24,24,0,0,1
0.2,0.2,0,2,25,25,25,0,-10,0
0,0.2,0,1,26,26,26,-10,0,0
1,1,1,2,1,1,1,0,0,1
0.8,1,0,1,2,2,2,-10,0,0
0.8,0.8,1,0,3,3,3,0,-10,1
0.8,0.6,0,2,4,4,4,0,-10,0
0.8,0.4,1,0,5,5,5,0,-10,1
0.8,0.4,1,1,6,6,6,0,0,1
0.8,0.4,1,1,7,7,7,0,0,1
0.6,0.4,0,1,8,8,8,-10,0,0
0.6,0.4,1,1,9,9,9,0,0,1
1,0.8,2,2,10,10,10,20,20,2
0.8,0.8,0,1,11,11,11,-10,0,0
0.8,1,1,2,12,12,12,0,0,1
0.8,1,0,0,13,13,13,0,0,0
0.8,1,0,0,14,14,14,0,0,0
0.8,1,0,0,15,15,15,0,0,0
0.8,1,1,1,16,16,16,0,0,1
0.8,1,0,0,17,17,17,0,0,0
0.8,1,1,1,18,18,18,0,0,1
0.8,1,0,0,19,19,19,0,0,0
0.8,1,1,1,20,20,20,0,0,1
0.6,1,2,0,21,21,21,-10,0,2
0.6,0.8,1,0,22,22,22,0,-10,1
0.6,0.8,1,1,23,23,23,0,0,1
0.6,0.8,1,1,24,24,24,0,0,1
0.6,1,1,2,25,25,25,0,0,1
0.6,1,1,1,26,26,26,0,0,1
0.4,1,2,0,27,27,27,-10,0,2
0.4,1,1,1,28,28,28,0,0,1
0.4,1,0,0,29,29,29,0,0,0
0.4,1,1,2,30,30,30,0,0,1
0.4,1,1,1,31,31,31,0,0,1
0.4,0.8,1,0,32,32,32,0,-10,1
0.4,0.8,1,1,33,33,33,0,0,1
0.8,1,2,2,34,34,34,20,0,2
0.8,0.8,0,2,35,35,35,0,-10,0
0.8,0.6,1,0,36,36,36,0,-10,1
0.6,0.6,0,1,37,37,37,-10,0,0
0.6,0.4,1,0,38,38,38,0,-10,1
0.6,0.4,1,1,39,39,39,0,0,1
0.6,0.2,1,0,40,40,40,0,-10,1
0.6,0.6,1,2,41,41,41,0,20,1
0.6,0.4,0,2,42,42,42,0,-10,0
0.6,0.8,1,2,43,43,43,0,20,1
0.4,0.8,0,1,44,44,44,-10,0,0
0.8,0.8,2,1,45,45,45,20,0,2
0.8,0.6,0,2,46,46,46,0,-10,0
0.8,0.6,0,0,47,47,47,0,0,0
0.8,0.4,0,2,48,48,48,0,-10,0
0.6,0.4,0,1,49,49,49,-10,0,0
0.6,0.2,1,0,50,50,50,0,-10,1
0.6,0,0,2,51,51,51,0,-10,0
1,0.8,0,2,1,1,1,0,-10,0
0.8,0.8,0,1,2,2,2,-10,0,0
0.8,0.8,0,0,3,3,3,0,0,0
0.8,0.8,1,1,4,4,4,0,0,1
0.8,0.8,0,0,5,5,5,0,0,0
0.6,0.8,0,1,6,6,6,-10,0,0
1,0.8,2,1,7,7,7,20,0,2
0.8,0.8,0,1,8,8,8,-10,0,0
0.8,1,1,2,9,9,9,0,0,1
0.8,0.8,1,0,10,10,10,0,-10,1
0.8,0.8,0,0,11,11,11,0,0,0
0.6,0.8,0,1,12,12,12,-10,0,0
0.6,0.8,0,0,13,13,13,0,0,0
0.4,0.8,0,1,14,14,14,-10,0,0
0.2,0.8,0,1,15,15,15,-10,0,0
0,0.8,2,0,16,16,16,-10,0,2
1,0.8,1,0,1,1,1,0,-10,1
1,1,1,2,2,2,2,0,0,1
1,1,1,2,3,3,3,0,0,1
1,0.8,0,2,4,4,4,0,-10,0
1,1,1,2,5,5,5,0,0,1
1,1,0,0,6,6,6,0,0,0
1,0.8,1,0,7,7,7,0,-10,1
1,0.8,0,0,8,8,8,0,0,0
1,0.8,1,1,9,9,9,0,0,1
1,0.6,0,2,10,10,10,0,-10,0
1,0.6,0,0,11,11,11,0,0,0
0.8,0.6,0,1,12,12,12,-10,0,0
0.8,0.6,0,0,13,13,13,0,0,0
0.8,0.4,0,2,14,14,14,0,-10,0
0.8,0.4,1,1,15,15,15,0,0,1
0.6,0.4,0,1,16,16,16,-10,0,0
0.6,0.8,1,2,17,17,17,0,20,1
0.6,0.8,1,1,18,18,18,0,0,1
0.4,0.8,2,0,19,19,19,-10,0,2
0.4,0.6,1,0,20,20,20,0,-10,1
0.4,0.6,1,1,21,21,21,0,0,1
0.4,0.4,1,0,22,22,22,0,-10,1
0.4,0.8,1,2,23,23,23,0,20,1
0.8,1,2,2,24,24,24,20,0,2
0.8,1,0,0,25,25,25,0,0,0
0.8,0.8,0,2,26,26,26,0,-10,0
0.8,0.6,0,2,27,27,27,0,-10,0
0.8,0.6,1,1,28,28,28,0,0,1
0.8,0.6,1,1,29,29,29,0,0,1
0.8,0.4,1,0,30,30,30,0,-10,1
0.8,0.2,1,0,31,31,31,0,-10,1
0.6,0.2,0,1,32,32,32,-10,0,0
0.4,0.2,0,1,33,33,33,-10,0,0
0.8,0.6,2,2,34,34,34,20,20,2
0.8,0.4,0,2,35,35,35,0,-10,0
0.6,0.4,0,1,36,36,36,-10,0,0
0.6,0.8,1,2,37,37,37,0,20,1
0.6,0.6,0,2,38,38,38,0,-10,0
0.4,0.6,0,1,39,39,39,-10,0,0
0.4,0.6,1,1,40,40,40,0,0,1
0.4,0.4,1,0,41,41,41,0,-10,1
0.8,0.4,2,1,42,42,42,20,0,2
0.6,0.4,2,0,43,43,43,-10,0,2
0.6,0.2,1,0,44,44,44,0,-10,1
1,0.6,2,2,45,45,45,20,20,2
1,0.6,0,0,46,46,46,0,0,0
1,0.4,0,2,47,47,47,0,-10,0
1,0.4,1,1,48,48,48,0,0,1
0.8,0.4,0,1,49,49,49,-10,0,0
0.6,0.4,0,1,50,50,50,-10,0,0
0.4,0.4,0,1,51,51,51,-10,0,0
0.2,0.4,2,0,52,52,52,-10,0,2
0.2,0.2,0,2,53,53,53,0,-10,0
0.2,0,0,2,54,54,54,0,-10,0
1,0.8,1,0,1,1,1,0,-10,1
1,0.8,1,1,2,2,2,0,0,1
1,0.6,0,2,3,3,3,0,-10,0
0.8,0.6,0,1,4,4,4,-10,0,0
0.6,0.6,0,1,5,5,5,-10,0,0
0.4,0.6,0,1,6,6,6,-10,0,0
0.4,1,1,2,7,7,7,0,20,1
0.4,0.8,0,2,8,8,8,0,-10,0
0.4,1,1,2,9,9,9,0,0,1
0.2,1,2,0,10,10,10,-10,0,2
0.2,1,0,0,11,11,11,0,0,0
0,1,2,0,12,12,12,-10,0,2
1,1,0,0,1,1,1,0,0,0
1,1,1,1,2,2,2,0,0,1
1,0.8,1,0,3,3,3,0,-10,1
1,0.8,0,0,4,4,4,0,0,0
1,0.6,0,2,5,5,5,0,-10,0
0.8,0.6,0,1,6,6,6,-10,0,0
0.8,0.6,0,0,7,7,7,0,0,0
0.8,0.6,0,0,8,8,8,0,0,0
0.8,0.6,1,1,9,9,9,0,0,1
0.8,1,1,2,10,10,10,0,20,1
0.8,1,0,0,11,11,11,0,0,0
0.8,1,1,2,12,12,12,0,0,1
0.8,0.8,1,0,13,13,13,0,-10,1
0.8,1,1,2,14,14,14,0,0,1
0.8,1,0,0,15,15,15,0,0,0
0.8,1,0,0,16,16,16,0,0,0
0.8,1,1,1,17,17,17,0,0,1
0.8,1,1,1,18,18,18,0,0,1
0.8,1,0,0,19,19,19,0,0,0
0.8,1,1,1,20,20,20,0,0,1
0.8,1,1,1,21,21,21,0,0,1
0.8,1,1,2,22,22,22,0,0,1
0.8,1,1,2,23,23,23,0,0,1
0.8,1,1,1,24,24,24,0,0,1
0.8,0.8,1,0,25,25,25,0,-10,1
0.8,0.8,0,0,26,26,26,0,0,0
0.8,0.8,0,0,27,27,27,0,0,0
0.8,1,1,2,28,28,28,0,0,1
0.8,0.8,1,0,29,29,29,0,-10,1
0.8,0.6,1,0,30,30,30,0,-10,1
0.8,1,1,2,31,31,31,0,20,1
0.6,1,0,1,32,32,32,-10,0,0
0.6,1,1,2,33,33,33,0,0,1
0.6,0.8,0,2,34,34,34,0,-10,0
0.6,0.8,0,0,35,35,35,0,0,0
0.6,0.6,1,0,36,36,36,0,-10,1
0.4,0.6,0,1,37,37,37,-10,0,0
0.4,0.6,0,0,38,38,38,0,0,0
0.4,0.6,0,0,39,39,39,0,0,0
0.4,0.6,0,0,40,40,40,0,0,0
0.4,0.4,1,0,41,41,41,0,-10,1
0.4,0.2,1,0,42,42,42,0,-10,1
0.4,0.6,1,2,43,43,43,0,20,1
0.4,0.6,0,0,44,44,44,0,0,0
0.4,0.6,1,1,45,45,45,0,0,1
0.4,0.4,1,0,46,46,46,0,-10,1
0.4,0.2,1,0,47,47,47,0,-10,1
0.8,0.6,2,2,48,48,48,20,20,2
0.8,0.4,0,2,49,49,49,0,-10,0
0.8,0.4,0,0,50,50,50,0,0,0
0.8,0.2,0,2,51,51,51,0,-10,0
0.6,0.2,0,1,52,52,52,-10,0,0
0.6,0.6,1,2,53,53,53,0,20,1
0.6,0.6,0,0,54,54,54,0,0,0
0.4,0.6,2,0,55,55,55,-10,0,2
0.4,1,1,2,56,56,56,0,20,1
0.4,0.8,0,2,57,57,57,0,-10,0
0.4,0.8,1,1,58,58,58,0,0,1
0.4,0.8,0,0,59,59,59,0,0,0
0.8,1,2,2,60,60,60,20,0,2
0.8,1,0,0,61,61,61,0,0,0
0.8,1,1,2,62,62,62,0,0,1
0.8,1,0,0,63,63,63,0,0,0
0.8,0.8,1,0,64,64,64,0,-10,1
0.8,0.6,1,0,65,65,65,0,-10,1
0.8,0.6,0,0,66,66,66,0,0,0
0.8,1,1,2,67,67,67,0,20,1
0.8,1,1,1,68,68,68,0,0,1
0.8,1,1,1,69,69,69,0,0,1
0.6,1,0,1,70,70,70,-10,0,0
0.4,1,2,0,71,71,71,-10,0,2
0.4,1,1,1,72,72,72,0,0,1
0.4,1,0,0,73,73,73,0,0,0
0.2,1,2,0,74,74,74,-10,0,2
0.6,1,2,2,75,75,75,20,0,2
0.6,1,1,1,76,76,76,0,0,1
0.6,0.8,1,0,77,77,77,0,-10,1
0.6,0.6,1,0,78,78,78,0,-10,1
0.6,0.4,1,0,79,79,79,0,-10,1
0.4,0.4,0,1,80,80,80,-10,0,0
0.2,0.4,2,0,81,81,81,-10,0,2
0,0.4,0,1,82,82,82,-10,0,0
1,0.8,0,2,1,1,1,0,-10,0
1,0.6,0,2,2,2,2,0,-10,0
1,0.6,1,1,3,3,3,0,0,1
1,0.4,0,2,4,4,4,0,-10,0
1,0.4,0,0,5,5,5,0,0,0
1,0.4,1,1,6,6,6,0,0,1
1,0.2,1,0,7,7,7,0,-10,1
1,0.2,1,1,8,8,8,0,0,1
0.8,0.2,0,1,9,9,9,-10,0,0
0.8,0,0,2,10,10,10,0,-10,0
1,0.8,0,2,1,1,1,0,-10,0
0.8,0.8,0,1,2,2,2,-10,0,0
0.8,0.8,0,0,3,3,3,0,0,0
0.8,0.8,0,0,4,4,4,0,0,0
0.6,0.8,0,1,5,5,5,-10,0,0
0.4,0.8,0,1,6,6,6,-10,0,0
0.4,1,1,2,7,7,7,0,0,1
0.8,1,2,2,8,8,8,20,0,2
1,1,2,1,9,9,9,0,0,2
1,1,0,0,10,10,10,0,0,0
1,0.8,0,2,11,11,11,0,-10,0
1,0.8,0,0,12,12,12,0,0,0
0.8,0.8,0,1,13,13,13,-10,0,0
0.8,0.6,1,0,14,14,14,0,-10,1
0.8,0.4,0,2,15,15,15,0,-10,0
0.8,0.2,0,2,16,16,16,0,-10,0
0.8,0,1,0,17,17,17,0,-10,1
1,0.8,0,2,1,1,1,0,-10,0
1,0.8,1,1,2,2,2,0,0,1
0.8,0.8,0,1,3,3,3,-10,0,0
0.8,0.6,0,2,4,4,4,0,-10,0
0.8,0.4,1,0,5,5,5,0,-10,1
0.8,0.4,1,1,6,6,6,0,0,1
0.8,0.2,0,2,7,7,7,0,-10,0
0.8,0.2,0,0,8,8,8,0,0,0
0.6,0.2,0,1,9,9,9,-10,0,0
0.6,0.2,1,1,10,10,10,0,0,1
0.6,0.2,1,1,11,11,11,0,0,1
0.6,0.2,0,0,12,12,12,0,0,0
0.6,0.6,1,2,13,13,13,0,20,1
0.6,1,1,2,14,14,14,0,20,1
0.6,0.8,0,2,15,15,15,0,-10,0
0.6,0.8,0,0,16,16,16,0,0,0
0.6,0.8,1,1,17,17,17,0,0,1
0.6,0.8,0,0,18,18,18,0,0,0
0.6,0.8,0,0,19,19,19,0,0,0
0.6,0.8,1,1,20,20,20,0,0,1
0.6,0.8,1,1,21,21,21,0,0,1
1,0.8,2,1,22,22,22,20,0,2
1,0.8,0,0,23,23,23,0,0,0
1,0.6,1,0,24,24,24,0,-10,1
0.8,0.6,0,1,25,25,25,-10,0,0
0.8,0.4,0,2,26,26,26,0,-10,0
0.8,0.2,0,2,27,27,27,0,-10,0
0.8,0.2,0,0,28,28,28,0,0,0
0.6,0.2,0,1,29,29,29,-10,0,0
0.6,0.2,1,1,30,30,30,0,0,1
0.6,0,1,0,31,31,31,0,-10,1
1,0.8,1,0,1,1,1,0,-10,1
1,0.6,0,2,2,2,2,0,-10,0
0.8,0.6,0,1,3,3,3,-10,0,0
0.6,0.6,0,1,4,4,4,-10,0,0
0.4,0.6,2,0,5,5,5,-10,0,2
0.2,0.6,2,0,6,6,6,-10,0,2
0.6,1,2,2,7,7,7,20,20,2
0.4,1,2,0,8,8,8,-10,0,2
0.4,1,1,1,9,9,9,0,0,1
0.2,1,2,0,10,10,10,-10,0,2
0.2,0.8,0,2,11,11,11,0,-10,0
0.6,0.8,2,1,12,12,12,20,0,2
0.6,1,1,2,13,13,13,0,0,1
0.6,0.8,1,0,14,14,14,0,-10,1
0.6,1,1,2,15,15,15,0,0,1
0.4,1,2,0,16,16,16,-10,0,2
0.4,1,1,1,17,17,17,0,0,1
0.4,1,1,1,18,18,18,0,0,1
0.4,1,1,1,19,19,19,0,0,1
0.8,1,2,1,20,20,20,20,0,2
0.8,0.8,0,2,21,21,21,0,-10,0
0.8,0.8,1,1,22,22,22,0,0,1
0.8,0.6,1,0,23,23,23,0,-10,1
0.6,0.6,0,1,24,24,24,-10,0,0
0.6,0.4,1,0,25,25,25,0,-10,1
0.6,0.2,1,0,26,26,26,0,-10,1
0.6,0.2,0,0,27,27,27,0,0,0
0.6,0.2,0,0,28,28,28,0,0,0
0.6,0,1,0,29,29,29,0,-10,1
1,1,1,2,1,1,1,0,0,1
1,0.8,1,0,2,2,2,0,-10,1
1,0.8,1,1,3,3,3,0,0,1
1,1,1,2,4,4,4,0,0,1
1,0.8,0,2,5,5,5,0,-10,0
1,0.8,0,0,6,6,6,0,0,0
0.8,0.8,0,1,7,7,7,-10,0,0
0.8,0.8,0,0,8,8,8,0,0,0
0.8,0.6,1,0,9,9,9,0,-10,1
0.8,0.4,1,0,10,10,10,0,-10,1
0.8,0.2,1,0,11,11,11,0,-10,1
0.6,0.2,0,1,12,12,12,-10,0,0
1,0.2,2,1,13,13,13,20,0,2
1,0.2,0,0,14,14,14,0,0,0
1,0.2,1,1,15,15,15,0,0,1
0.8,0.2,0,1,16,16,16,-10,0,0
0.6,0.2,0,1,17,17,17,-10,0,0
0.6,0,1,0,18,18,18,0,-10,1
1,1,0,0,1,1,1,0,0,0
1,1,1,1,2,2,2,0,0,1
1,1,1,1,3,3,3,0,0,1
1,1,1,1,4,4,4,0,0,1
1,0.8,0,2,5,5,5,0,-10,0
1,0.8,0,0,6,6,6,0,0,0
1,0.6,0,2,7,7,7,0,-10,0
0.8,0.6,0,1,8,8,8,-10,0,0
1,0.6,2,1,9,9,9,0,0,2
0.8,0.6,0,1,10,10,10,-10,0,0
1,1,2,2,11,11,11,0,20,2
1,1,1,2,12,12,12,0,0,1
1,0.8,1,0,13,13,13,0,-10,1
1,0.6,0,2,14,14,14,0,-10,0
1,1,1,2,15,15,15,0,20,1
1,1,0,0,16,16,16,0,0,0
0.8,1,0,1,17,17,17,-10,0,0
0.6,1,0,1,18,18,18,-10,0,0
0.4,1,0,1,19,19,19,-10,0,0
0.8,1,2,2,20,20,20,20,0,2
1,1,2,1,21,21,21,0,0,2
1,0.8,0,2,22,22,22,0,-10,0
0.8,0.8,0,1,23,23,23,-10,0,0
0.8,0.8,0,0,24,24,24,0,0,0
0.6,0.8,0,1,25,25,25,-10,0,0
0.6,0.8,0,0,26,26,26,0,0,0
0.6,0.6,0,2,27,27,27,0,-10,0
0.6,0.6,1,1,28,28,28,0,0,1
0.6,0.6,0,0,29,29,29,0,0,0
0.4,0.6,2,0,30,30,30,-10,0,2
0.8,0.6,2,1,31,31,31,20,0,2
0.6,0.6,0,1,32,32,32,-10,0,0
0.6,0.4,1,0,33,33,33,0,-10,1
0.6,0.4,1,1,34,34,34,0,0,1
0.6,0.8,1,2,35,35,35,0,20,1
0.4,0.8,2,0,36,36,36,-10,0,2
0.2,0.8,2,0,37,37,37,-10,0,2
0.6,0.8,2,1,38,38,38,20,0,2
1,0.8,2,1,39,39,39,20,0,2
1,0.6,0,2,40,40,40,0,-10,0
